order_id,customer_id,email,first_name,created_at,financial_status,fulfillment_status,currency,subtotal_price,total_discounts,total_shipping_price,total_price,product_title,product_category,billing_city,billing_country,billing_country_code,source_name,source_medium,tags
#4510,CUST01565,customer1565@example.com,Customer1565,2023-10-20 00:00:00,paid,fulfilled,USD,38.65,5.8,4.99,37.84,USB-C Cable 3-Pack,Electronics,London,United Kingdom,GB,organic,organic,
#1270,CUST00124,customer124@example.com,Customer124,2023-10-20 00:00:00,paid,fulfilled,USD,43.77,0.0,6.99,50.76,Resistance Band Set,Sports & Fitness,Kampala,Uganda,UG,google,cpc,
#4922,CUST01750,customer1750@example.com,Customer1750,2023-10-20 00:00:00,paid,fulfilled,USD,212.58,31.89,9.99,190.68,Running Shoes,Sports & Fitness,Johannesburg,South Africa,ZA,instagram,social,
#4809,CUST01701,customer1701@example.com,Customer1701,2023-10-20 00:00:00,paid,fulfilled,USD,88.27,0.0,9.99,98.26,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,instagram,social,
#4388,CUST01516,customer1516@example.com,Customer1516,2023-10-21 00:00:00,paid,fulfilled,USD,25.8,0.0,0.0,25.8,Water Bottle 1L,Sports & Fitness,Accra,Ghana,GH,instagram,social,
#4396,CUST01519,customer1519@example.com,Customer1519,2023-10-21 00:00:00,paid,fulfilled,USD,18.47,0.0,4.99,23.46,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,instagram,social,
#5913,CUST02188,customer2188@example.com,Customer2188,2023-10-21 00:00:00,paid,fulfilled,USD,25.77,0.0,0.0,25.77,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#7348,CUST02822,customer2822@example.com,Customer2822,2023-10-21 00:00:00,paid,fulfilled,USD,89.25,13.39,0.0,75.86,Printed Silk Scarf,Clothing & Apparel,Mombasa,Kenya,KE,direct,none,
#2653,CUST00728,customer728@example.com,Customer728,2023-10-21 00:00:00,paid,fulfilled,USD,44.91,0.0,6.99,51.9,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,tiktok,social,
#6373,CUST02401,customer2401@example.com,Customer2401,2023-10-21 00:00:00,paid,fulfilled,USD,54.53,8.18,0.0,46.35,Hair Growth Oil 100ml,Beauty & Skincare,Kampala,Uganda,UG,email,email,
#6180,CUST02309,customer2309@example.com,Customer2309,2023-10-22 00:00:00,paid,fulfilled,USD,43.45,6.52,4.99,41.92,Linen Throw Pillow,Home & Living,Johannesburg,South Africa,ZA,direct,none,
#2776,CUST00784,customer784@example.com,Customer784,2023-10-22 00:00:00,paid,fulfilled,USD,85.52,12.83,9.99,82.68,Oversized Cotton Tee,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,direct,none,
#5938,CUST02197,customer2197@example.com,Customer2197,2023-10-22 00:00:00,paid,fulfilled,USD,86.32,0.0,9.99,96.31,Bamboo Cutting Board,Home & Living,Dar es Salaam,Tanzania,TZ,instagram,social,
#7003,CUST02666,customer2666@example.com,Customer2666,2023-10-22 00:00:00,paid,fulfilled,USD,23.31,0.0,0.0,23.31,Scented Soy Candle,Home & Living,Kampala,Uganda,UG,organic,organic,
#4133,CUST01399,customer1399@example.com,Customer1399,2023-10-22 00:00:00,paid,fulfilled,USD,80.93,12.14,0.0,68.79,Bamboo Cutting Board,Home & Living,London,United Kingdom,GB,instagram,social,
#1085,CUST00042,customer42@example.com,Customer42,2023-10-22 00:00:00,paid,fulfilled,USD,28.97,0.0,0.0,28.97,Bamboo Cutting Board,Home & Living,Nairobi,Kenya,KE,facebook,cpc,
#3966,CUST01324,customer1324@example.com,Customer1324,2023-10-22 00:00:00,paid,fulfilled,USD,40.15,6.02,0.0,34.13,Lip Balm Set,Beauty & Skincare,Johannesburg,South Africa,ZA,facebook,cpc,
#7322,CUST02812,customer2812@example.com,Customer2812,2023-10-22 00:00:00,paid,fulfilled,USD,47.84,0.0,0.0,47.84,Face Serum Vitamin C,Beauty & Skincare,Nairobi,Kenya,KE,instagram,social,
#7183,CUST02757,customer2757@example.com,Customer2757,2023-10-23 00:00:00,paid,fulfilled,USD,31.98,0.0,0.0,31.98,Water Bottle 1L,Sports & Fitness,Johannesburg,South Africa,ZA,direct,none,
#7087,CUST02712,customer2712@example.com,Customer2712,2023-10-23 00:00:00,paid,fulfilled,USD,41.38,0.0,9.99,51.37,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#4708,CUST01655,customer1655@example.com,Customer1655,2023-10-23 00:00:00,paid,fulfilled,USD,27.91,0.0,4.99,32.9,Oversized Cotton Tee,Clothing & Apparel,London,United Kingdom,GB,google,cpc,
#2938,CUST00859,customer859@example.com,Customer859,2023-10-23 00:00:00,paid,fulfilled,USD,23.99,0.0,4.99,28.98,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,instagram,social,
#6000,CUST02226,customer2226@example.com,Customer2226,2023-10-23 00:00:00,paid,fulfilled,USD,51.78,0.0,0.0,51.78,Leather Belt,Clothing & Apparel,London,United Kingdom,GB,instagram,social,
#1219,CUST00100,customer100@example.com,Customer100,2023-10-23 00:00:00,paid,fulfilled,USD,128.41,0.0,0.0,128.41,Printed Silk Scarf,Clothing & Apparel,Nairobi,Kenya,KE,organic,organic,
#5026,CUST01799,customer1799@example.com,Customer1799,2023-10-23 00:00:00,paid,fulfilled,USD,18.89,0.0,0.0,18.89,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,email,email,
#1526,CUST00236,customer236@example.com,Customer236,2023-10-23 00:00:00,paid,fulfilled,USD,30.63,4.59,6.99,33.03,Moisturiser SPF 50,Beauty & Skincare,Dar es Salaam,Tanzania,TZ,email,email,
#5634,CUST02067,customer2067@example.com,Customer2067,2023-10-23 00:00:00,paid,fulfilled,USD,48.79,0.0,9.99,58.78,Bamboo Cutting Board,Home & Living,Dubai,United Arab Emirates,AE,google,cpc,
#1115,CUST00056,customer56@example.com,Customer56,2023-10-23 00:00:00,paid,fulfilled,USD,42.64,0.0,6.99,49.63,Oversized Cotton Tee,Clothing & Apparel,Mombasa,Kenya,KE,facebook,cpc,
#7031,CUST02684,customer2684@example.com,Customer2684,2023-10-23 00:00:00,paid,fulfilled,USD,42.43,0.0,0.0,42.43,Resistance Band Set,Sports & Fitness,Dar es Salaam,Tanzania,TZ,email,email,
#5276,CUST01910,customer1910@example.com,Customer1910,2023-10-24 00:00:00,paid,fulfilled,USD,64.72,9.71,0.0,55.01,Face Serum Vitamin C,Beauty & Skincare,Accra,Ghana,GH,google,cpc,
#5951,CUST02204,customer2204@example.com,Customer2204,2023-10-24 00:00:00,paid,fulfilled,USD,50.26,7.54,0.0,42.72,Linen Wide-Leg Trousers,Clothing & Apparel,Mombasa,Kenya,KE,facebook,cpc,
#2740,CUST00768,customer768@example.com,Customer768,2023-10-24 00:00:00,paid,fulfilled,USD,52.61,0.0,4.99,57.6,Printed Silk Scarf,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#1160,CUST00076,customer76@example.com,Customer76,2023-10-24 00:00:00,paid,fulfilled,USD,44.22,0.0,0.0,44.22,Moisturiser SPF 50,Beauty & Skincare,Johannesburg,South Africa,ZA,google,cpc,
#1059,CUST00029,customer29@example.com,Customer29,2023-10-24 00:00:00,paid,fulfilled,USD,20.44,0.0,9.99,30.43,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,facebook,cpc,
#4925,CUST01752,customer1752@example.com,Customer1752,2023-10-24 00:00:00,paid,fulfilled,USD,65.69,0.0,0.0,65.69,Face Serum Vitamin C,Beauty & Skincare,Lagos,Nigeria,NG,email,email,
#2486,CUST00654,customer654@example.com,Customer654,2023-10-25 00:00:00,paid,fulfilled,USD,28.01,0.0,0.0,28.01,Water Bottle 1L,Sports & Fitness,Dubai,United Arab Emirates,AE,facebook,cpc,
#2106,CUST00491,customer491@example.com,Customer491,2023-10-25 00:00:00,paid,fulfilled,USD,52.89,0.0,0.0,52.89,Scented Soy Candle,Home & Living,Nairobi,Kenya,KE,google,cpc,
#5514,CUST02015,customer2015@example.com,Customer2015,2023-10-25 00:00:00,paid,fulfilled,USD,104.54,15.68,4.99,93.85,Running Shoes,Sports & Fitness,Johannesburg,South Africa,ZA,facebook,cpc,
#5792,CUST02135,customer2135@example.com,Customer2135,2023-10-25 00:00:00,paid,unfulfilled,USD,96.26,14.44,4.99,86.81,Ceramic Pour-Over Set,Home & Living,New York,United States,US,organic,organic,
#3269,CUST01006,customer1006@example.com,Customer1006,2023-10-26 00:00:00,paid,fulfilled,USD,68.22,0.0,0.0,68.22,Hair Growth Oil 100ml,Beauty & Skincare,Johannesburg,South Africa,ZA,organic,organic,
#7255,CUST02786,customer2786@example.com,Customer2786,2023-10-26 00:00:00,paid,fulfilled,USD,30.18,0.0,0.0,30.18,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#5254,CUST01901,customer1901@example.com,Customer1901,2023-10-26 00:00:00,paid,fulfilled,USD,68.26,0.0,0.0,68.26,Linen Wide-Leg Trousers,Clothing & Apparel,Kampala,Uganda,UG,instagram,social,
#2234,CUST00545,customer545@example.com,Customer545,2023-10-27 00:00:00,paid,fulfilled,USD,126.9,0.0,0.0,126.9,Running Shoes,Sports & Fitness,Nairobi,Kenya,KE,organic,organic,
#5130,CUST01843,customer1843@example.com,Customer1843,2023-10-27 00:00:00,paid,fulfilled,USD,49.36,0.0,0.0,49.36,Leather Belt,Clothing & Apparel,Kampala,Uganda,UG,instagram,social,
#1034,CUST00016,customer16@example.com,Customer16,2023-10-27 00:00:00,paid,fulfilled,USD,73.33,11.0,6.99,69.32,Oversized Cotton Tee,Clothing & Apparel,Johannesburg,South Africa,ZA,facebook,cpc,
#4213,CUST01437,customer1437@example.com,Customer1437,2023-10-27 00:00:00,paid,fulfilled,USD,19.12,0.0,0.0,19.12,USB-C Cable 3-Pack,Electronics,Dar es Salaam,Tanzania,TZ,tiktok,social,
#2948,CUST00863,customer863@example.com,Customer863,2023-10-27 00:00:00,paid,fulfilled,USD,44.98,6.75,6.99,45.22,Lip Balm Set,Beauty & Skincare,Dubai,United Arab Emirates,AE,email,email,
#5290,CUST01916,customer1916@example.com,Customer1916,2023-10-27 00:00:00,paid,fulfilled,USD,25.92,3.89,0.0,22.03,Hair Growth Oil 100ml,Beauty & Skincare,Johannesburg,South Africa,ZA,google,cpc,
#4957,CUST01769,customer1769@example.com,Customer1769,2023-10-28 00:00:00,paid,fulfilled,USD,24.27,0.0,0.0,24.27,Oversized Cotton Tee,Clothing & Apparel,Mombasa,Kenya,KE,instagram,social,
#4108,CUST01388,customer1388@example.com,Customer1388,2023-10-28 00:00:00,paid,fulfilled,USD,103.35,0.0,4.99,108.34,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,organic,organic,
#6092,CUST02273,customer2273@example.com,Customer2273,2023-10-28 00:00:00,paid,fulfilled,USD,39.51,5.93,6.99,40.57,Scented Soy Candle,Home & Living,Kampala,Uganda,UG,instagram,social,
#3386,CUST01061,customer1061@example.com,Customer1061,2023-10-28 00:00:00,paid,fulfilled,USD,52.34,0.0,4.99,57.33,Yoga Mat Pro,Sports & Fitness,Lagos,Nigeria,NG,facebook,cpc,
#3975,CUST01329,customer1329@example.com,Customer1329,2023-10-28 00:00:00,paid,fulfilled,USD,21.93,0.0,0.0,21.93,Lip Balm Set,Beauty & Skincare,London,United Kingdom,GB,google,cpc,
#4616,CUST01617,customer1617@example.com,Customer1617,2023-10-28 00:00:00,paid,fulfilled,USD,47.11,0.0,9.99,57.1,Bamboo Cutting Board,Home & Living,Nairobi,Kenya,KE,direct,none,
#4653,CUST01631,customer1631@example.com,Customer1631,2023-10-29 00:00:00,paid,fulfilled,USD,101.04,0.0,9.99,111.03,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,organic,organic,
#7239,CUST02780,customer2780@example.com,Customer2780,2023-10-29 00:00:00,paid,fulfilled,USD,39.53,0.0,0.0,39.53,Linen Throw Pillow,Home & Living,Johannesburg,South Africa,ZA,organic,organic,
#3002,CUST00890,customer890@example.com,Customer890,2023-10-29 00:00:00,paid,fulfilled,USD,27.83,0.0,4.99,32.82,Resistance Band Set,Sports & Fitness,Accra,Ghana,GH,facebook,cpc,
#6910,CUST02628,customer2628@example.com,Customer2628,2023-10-29 00:00:00,paid,fulfilled,USD,46.52,0.0,0.0,46.52,Portable Charger 10000mAh,Electronics,London,United Kingdom,GB,google,cpc,
#5337,CUST01936,customer1936@example.com,Customer1936,2023-10-29 00:00:00,paid,fulfilled,USD,53.12,0.0,4.99,58.11,Scented Soy Candle,Home & Living,London,United Kingdom,GB,organic,organic,
#6596,CUST02500,customer2500@example.com,Customer2500,2023-10-29 00:00:00,paid,fulfilled,USD,64.9,9.74,0.0,55.16,Linen Wide-Leg Trousers,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,tiktok,social,
#6474,CUST02447,customer2447@example.com,Customer2447,2023-10-29 00:00:00,paid,fulfilled,USD,39.68,5.95,0.0,33.73,Linen Wide-Leg Trousers,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,instagram,social,
#6227,CUST02332,customer2332@example.com,Customer2332,2023-10-29 00:00:00,paid,fulfilled,USD,26.99,0.0,0.0,26.99,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#1895,CUST00396,customer396@example.com,Customer396,2023-10-30 00:00:00,paid,fulfilled,USD,89.52,0.0,9.99,99.51,Ceramic Pour-Over Set,Home & Living,Accra,Ghana,GH,instagram,social,
#2072,CUST00478,customer478@example.com,Customer478,2023-10-30 00:00:00,paid,fulfilled,USD,81.68,0.0,0.0,81.68,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,organic,organic,
#5519,CUST02017,customer2017@example.com,Customer2017,2023-10-30 00:00:00,paid,fulfilled,USD,20.65,3.1,0.0,17.55,USB-C Cable 3-Pack,Electronics,Johannesburg,South Africa,ZA,facebook,cpc,
#4473,CUST01551,customer1551@example.com,Customer1551,2023-10-30 00:00:00,paid,fulfilled,USD,34.96,5.24,4.99,34.71,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,direct,none,
#1470,CUST00213,customer213@example.com,Customer213,2023-10-30 00:00:00,paid,fulfilled,USD,78.67,11.8,6.99,73.86,Scented Soy Candle,Home & Living,Johannesburg,South Africa,ZA,direct,none,
#4385,CUST01515,customer1515@example.com,Customer1515,2023-10-30 00:00:00,paid,fulfilled,USD,62.37,0.0,0.0,62.37,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,instagram,social,
#2456,CUST00641,customer641@example.com,Customer641,2023-10-30 00:00:00,paid,fulfilled,USD,44.29,6.64,6.99,44.64,Face Serum Vitamin C,Beauty & Skincare,Mombasa,Kenya,KE,organic,organic,
#6527,CUST02468,customer2468@example.com,Customer2468,2023-10-30 00:00:00,paid,fulfilled,USD,39.27,0.0,6.99,46.26,Oversized Cotton Tee,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,google,cpc,
#2148,CUST00512,customer512@example.com,Customer512,2023-10-31 00:00:00,paid,unfulfilled,USD,67.49,0.0,6.99,74.48,Linen Wide-Leg Trousers,Clothing & Apparel,Johannesburg,South Africa,ZA,instagram,social,
#5141,CUST01847,customer1847@example.com,Customer1847,2023-10-31 00:00:00,paid,fulfilled,USD,33.6,0.0,9.99,43.59,Lip Balm Set,Beauty & Skincare,Johannesburg,South Africa,ZA,instagram,social,
#3788,CUST01248,customer1248@example.com,Customer1248,2023-10-31 00:00:00,paid,fulfilled,USD,101.74,15.26,6.99,93.47,Printed Silk Scarf,Clothing & Apparel,Nairobi,Kenya,KE,organic,organic,
#2240,CUST00548,customer548@example.com,Customer548,2023-10-31 00:00:00,paid,fulfilled,USD,46.24,0.0,9.99,56.23,Moisturiser SPF 50,Beauty & Skincare,Nairobi,Kenya,KE,facebook,cpc,
#1458,CUST00208,customer208@example.com,Customer208,2023-10-31 00:00:00,paid,fulfilled,USD,27.24,0.0,4.99,32.23,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#1506,CUST00227,customer227@example.com,Customer227,2023-11-01 00:00:00,paid,fulfilled,USD,81.11,12.17,0.0,68.94,Face Serum Vitamin C,Beauty & Skincare,Kampala,Uganda,UG,organic,organic,
#3132,CUST00949,customer949@example.com,Customer949,2023-11-01 00:00:00,paid,fulfilled,USD,84.13,12.62,4.99,76.5,Printed Silk Scarf,Clothing & Apparel,Accra,Ghana,GH,facebook,cpc,
#6916,CUST02631,customer2631@example.com,Customer2631,2023-11-01 00:00:00,paid,fulfilled,USD,50.11,0.0,6.99,57.1,Hair Growth Oil 100ml,Beauty & Skincare,London,United Kingdom,GB,organic,organic,
#1104,CUST00050,customer50@example.com,Customer50,2023-11-01 00:00:00,paid,fulfilled,USD,34.52,0.0,6.99,41.51,Bamboo Cutting Board,Home & Living,Accra,Ghana,GH,instagram,social,
#5754,CUST02120,customer2120@example.com,Customer2120,2023-11-01 00:00:00,paid,unfulfilled,USD,24.68,0.0,0.0,24.68,Lip Balm Set,Beauty & Skincare,Dubai,United Arab Emirates,AE,instagram,social,
#3162,CUST00962,customer962@example.com,Customer962,2023-11-01 00:00:00,paid,fulfilled,USD,57.22,0.0,9.99,67.21,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,organic,organic,
#4172,CUST01417,customer1417@example.com,Customer1417,2023-11-01 00:00:00,paid,fulfilled,USD,27.39,0.0,6.99,34.38,Lip Balm Set,Beauty & Skincare,London,United Kingdom,GB,google,cpc,
#5317,CUST01927,customer1927@example.com,Customer1927,2023-11-01 00:00:00,paid,fulfilled,USD,17.7,0.0,0.0,17.7,USB-C Cable 3-Pack,Electronics,Mombasa,Kenya,KE,organic,organic,
#1643,CUST00285,customer285@example.com,Customer285,2023-11-01 00:00:00,paid,fulfilled,USD,63.07,0.0,0.0,63.07,Portable Charger 10000mAh,Electronics,Nairobi,Kenya,KE,direct,none,
#3111,CUST00940,customer940@example.com,Customer940,2023-11-01 14:24:40,paid,fulfilled,USD,41.1,0.0,0.0,41.1,Bamboo Cutting Board,Home & Living,Lagos,Nigeria,NG,instagram,social,
#3273,CUST01007,customer1007@example.com,Customer1007,2023-11-01 16:22:35,paid,unfulfilled,USD,63.72,9.56,0.0,54.16,Linen Throw Pillow,Home & Living,Dar es Salaam,Tanzania,TZ,email,email,
#6071,CUST02261,customer2261@example.com,Customer2261,2023-11-02 00:00:00,paid,fulfilled,USD,100.41,0.0,9.99,110.4,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,organic,organic,
#5737,CUST02112,customer2112@example.com,Customer2112,2023-11-02 00:00:00,paid,fulfilled,USD,79.67,0.0,0.0,79.67,Scented Soy Candle,Home & Living,Kampala,Uganda,UG,google,cpc,
#3781,CUST01245,customer1245@example.com,Customer1245,2023-11-02 00:00:00,paid,fulfilled,USD,34.84,0.0,4.99,39.83,Hair Growth Oil 100ml,Beauty & Skincare,Dubai,United Arab Emirates,AE,instagram,social,
#7073,CUST02706,customer2706@example.com,Customer2706,2023-11-02 00:00:00,paid,fulfilled,USD,116.07,0.0,4.99,121.06,Moisturiser SPF 50,Beauty & Skincare,Lagos,Nigeria,NG,facebook,cpc,
#4401,CUST01520,customer1520@example.com,Customer1520,2023-11-02 13:06:40,paid,fulfilled,USD,19.66,0.0,9.99,29.65,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,google,cpc,
#5939,CUST02197,customer2197@example.com,Customer2197,2023-11-02 14:13:14,paid,fulfilled,USD,24.75,3.71,0.0,21.04,Phone Stand Adjustable,Electronics,Dar es Salaam,Tanzania,TZ,instagram,social,
#2617,CUST00713,customer713@example.com,Customer713,2023-11-02 15:46:17,paid,fulfilled,USD,109.58,16.44,0.0,93.14,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#1155,CUST00074,customer74@example.com,Customer74,2023-11-02 20:25:32,paid,fulfilled,USD,59.37,0.0,9.99,69.36,Moisturiser SPF 50,Beauty & Skincare,Johannesburg,South Africa,ZA,direct,none,
#5868,CUST02170,customer2170@example.com,Customer2170,2023-11-03 00:00:00,paid,fulfilled,USD,98.52,0.0,9.99,108.51,Moisturiser SPF 50,Beauty & Skincare,Lagos,Nigeria,NG,facebook,cpc,
#3619,CUST01171,customer1171@example.com,Customer1171,2023-11-03 00:00:00,paid,unfulfilled,USD,82.75,0.0,0.0,82.75,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#4336,CUST01491,customer1491@example.com,Customer1491,2023-11-03 00:00:00,paid,fulfilled,USD,34.75,5.21,0.0,29.54,Bamboo Cutting Board,Home & Living,Nairobi,Kenya,KE,instagram,social,
#1344,CUST00153,customer153@example.com,Customer153,2023-11-03 00:00:00,paid,fulfilled,USD,99.74,0.0,0.0,99.74,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,direct,none,
#5379,CUST01954,customer1954@example.com,Customer1954,2023-11-03 00:00:00,paid,unfulfilled,USD,41.71,0.0,0.0,41.71,Bamboo Cutting Board,Home & Living,Johannesburg,South Africa,ZA,organic,organic,
#6459,CUST02442,customer2442@example.com,Customer2442,2023-11-03 00:00:00,paid,fulfilled,USD,12.61,1.89,6.99,17.71,USB-C Cable 3-Pack,Electronics,Nairobi,Kenya,KE,instagram,social,
#4647,CUST01628,customer1628@example.com,Customer1628,2023-11-03 00:00:00,paid,fulfilled,USD,62.86,0.0,0.0,62.86,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,email,email,
#2337,CUST00589,customer589@example.com,Customer589,2023-11-03 00:00:00,paid,fulfilled,USD,42.06,0.0,4.99,47.05,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,email,email,
#6728,CUST02549,customer2549@example.com,Customer2549,2023-11-03 13:31:30,paid,fulfilled,USD,101.77,0.0,0.0,101.77,Hair Growth Oil 100ml,Beauty & Skincare,London,United Kingdom,GB,tiktok,social,
#3865,CUST01283,customer1283@example.com,Customer1283,2023-11-03 21:40:37,paid,fulfilled,USD,24.88,3.73,0.0,21.15,Oversized Cotton Tee,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,google,cpc,
#3717,CUST01218,customer1218@example.com,Customer1218,2023-11-04 00:00:00,paid,fulfilled,USD,140.06,0.0,0.0,140.06,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#6012,CUST02230,customer2230@example.com,Customer2230,2023-11-04 00:00:00,paid,unfulfilled,USD,43.52,0.0,4.99,48.51,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,direct,none,
#5603,CUST02051,customer2051@example.com,Customer2051,2023-11-04 00:00:00,paid,fulfilled,USD,20.84,0.0,0.0,20.84,Water Bottle 1L,Sports & Fitness,Mombasa,Kenya,KE,direct,none,
#6970,CUST02655,customer2655@example.com,Customer2655,2023-11-04 00:00:00,paid,fulfilled,USD,53.23,0.0,0.0,53.23,Yoga Mat Pro,Sports & Fitness,Dubai,United Arab Emirates,AE,facebook,cpc,
#3265,CUST01004,customer1004@example.com,Customer1004,2023-11-04 00:00:00,paid,fulfilled,USD,30.73,0.0,6.99,37.72,Oversized Cotton Tee,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,instagram,social,
#2589,CUST00701,customer701@example.com,Customer701,2023-11-04 00:00:00,paid,fulfilled,USD,28.89,0.0,9.99,38.88,Bamboo Cutting Board,Home & Living,Dubai,United Arab Emirates,AE,organic,organic,
#7169,CUST02748,customer2748@example.com,Customer2748,2023-11-04 00:00:00,paid,unfulfilled,USD,77.01,0.0,4.99,82.0,Hair Growth Oil 100ml,Beauty & Skincare,Accra,Ghana,GH,organic,organic,
#7127,CUST02728,customer2728@example.com,Customer2728,2023-11-04 00:00:00,paid,unfulfilled,USD,54.53,0.0,6.99,61.52,Printed Silk Scarf,Clothing & Apparel,Accra,Ghana,GH,organic,organic,
